CMDLINE C:\Users\jeffs\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 86.914062 1688930924.2990
MEM 86.914062 1688930924.3999
MEM 86.914062 1688930924.5009
MEM 86.914062 1688930924.6019
MEM 86.914062 1688930924.7029
MEM 86.914062 1688930924.8035
MEM 86.914062 1688930924.9044
MEM 86.914062 1688930925.0054
MEM 86.914062 1688930925.1064
MEM 86.914062 1688930925.2075
MEM 86.914062 1688930925.3085
MEM 86.914062 1688930925.4094
MEM 86.914062 1688930925.5104
MEM 86.914062 1688930925.6110
MEM 86.914062 1688930925.7112
MEM 86.914062 1688930925.8123
MEM 86.914062 1688930925.9133
MEM 86.914062 1688930926.0143
MEM 86.914062 1688930926.1153
MEM 86.914062 1688930926.2162
MEM 86.914062 1688930926.3172
MEM 86.914062 1688930926.4182
MEM 86.914062 1688930926.5192
MEM 86.914062 1688930926.6201
MEM 86.914062 1688930926.7241
MEM 86.914062 1688930926.8251
MEM 86.914062 1688930926.9261
MEM 86.914062 1688930927.0271
MEM 86.914062 1688930927.1281
MEM 86.914062 1688930927.2291
MEM 86.914062 1688930927.3301
MEM 86.914062 1688930927.4311
MEM 86.914062 1688930927.5321
MEM 86.914062 1688930927.6332
MEM 86.914062 1688930927.7336
MEM 86.914062 1688930927.8338
MEM 86.914062 1688930927.9343
MEM 86.914062 1688930928.0353
MEM 86.914062 1688930928.1363
MEM 86.914062 1688930928.2373
MEM 86.914062 1688930928.3383
MEM 86.914062 1688930928.4388
MEM 86.914062 1688930928.5398
MEM 86.914062 1688930928.6408
MEM 86.914062 1688930928.7419
MEM 86.914062 1688930928.8423
MEM 86.914062 1688930928.9429
MEM 86.914062 1688930929.0432
MEM 86.914062 1688930929.1452
MEM 86.914062 1688930929.2462
MEM 86.914062 1688930929.3472
MEM 86.914062 1688930929.4482
MEM 86.914062 1688930929.5492
MEM 86.914062 1688930929.6502
MEM 86.914062 1688930929.7512
MEM 86.914062 1688930929.8523
MEM 86.914062 1688930929.9528
MEM 86.914062 1688930930.0534
MEM 86.914062 1688930930.1549
MEM 86.914062 1688930930.2559
MEM 86.914062 1688930930.3569
MEM 86.914062 1688930930.4579
MEM 86.914062 1688930930.5589
MEM 86.914062 1688930930.6599
MEM 86.914062 1688930930.7609
MEM 86.914062 1688930930.8619
MEM 86.914062 1688930930.9630
MEM 86.914062 1688930931.0636
MEM 86.914062 1688930931.1641
MEM 86.914062 1688930931.2652
MEM 86.914062 1688930931.3661
MEM 86.914062 1688930931.4672
MEM 86.914062 1688930931.5682
MEM 86.914062 1688930931.6692
MEM 86.914062 1688930931.7702
MEM 86.914062 1688930931.8705
MEM 86.914062 1688930931.9715
MEM 86.914062 1688930932.0725
MEM 86.914062 1688930932.1735
MEM 86.914062 1688930932.2741
MEM 87.417969 1688930932.3750
MEM 88.902344 1688930932.4760
MEM 89.464844 1688930932.5770
MEM 90.218750 1688930932.6780
MEM 90.218750 1688930932.7790
MEM 90.218750 1688930932.8800
MEM 90.218750 1688930932.9810
MEM 90.218750 1688930933.0820
MEM 90.218750 1688930933.1830
MEM 90.218750 1688930933.2835
MEM 90.218750 1688930933.3841
MEM 90.218750 1688930933.4851
MEM 90.218750 1688930933.5861
MEM 90.218750 1688930933.6871
MEM 90.218750 1688930933.7881
MEM 90.218750 1688930933.8891
MEM 90.218750 1688930934.0005
MEM 90.281250 1688930934.1015
MEM 90.281250 1688930934.2023
MEM 90.281250 1688930934.3026
MEM 90.281250 1688930934.4037
MEM 90.281250 1688930934.5042
MEM 90.281250 1688930934.6052
MEM 90.281250 1688930934.7058
MEM 90.281250 1688930934.8068
MEM 90.281250 1688930934.9078
MEM 90.281250 1688930935.0088
MEM 90.281250 1688930935.1098
MEM 90.281250 1688930935.2108
MEM 90.281250 1688930935.3119
MEM 90.281250 1688930935.4132
MEM 90.281250 1688930935.5141
MEM 90.281250 1688930935.6149
MEM 90.281250 1688930935.7153
MEM 90.281250 1688930935.8163
MEM 90.281250 1688930935.9171
MEM 90.281250 1688930936.0181
MEM 86.757812 1688930936.1191
