CMDLINE C:\Users\jeffs\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 102.699219 1688713028.5626
MEM 102.699219 1688713028.6631
MEM 101.347656 1688713028.7633
MEM 101.394531 1688713028.8643
MEM 101.449219 1688713028.9653
MEM 101.472656 1688713029.0663
MEM 101.578125 1688713029.1673
MEM 101.605469 1688713029.2683
MEM 101.617188 1688713029.3693
MEM 101.636719 1688713029.4703
MEM 101.660156 1688713029.5713
MEM 101.683594 1688713029.6723
MEM 102.007812 1688713029.7733
MEM 102.515625 1688713029.8736
MEM 103.085938 1688713029.9747
MEM 104.472656 1688713030.0756
MEM 103.843750 1688713030.1766
MEM 103.843750 1688713030.2776
MEM 103.843750 1688713030.3786
MEM 103.843750 1688713030.4796
MEM 103.843750 1688713030.5806
MEM 103.843750 1688713030.6816
MEM 103.843750 1688713030.7826
MEM 103.921875 1688713030.8836
MEM 103.984375 1688713030.9847
MEM 103.996094 1688713031.0857
MEM 103.996094 1688713031.1866
MEM 103.996094 1688713031.2877
MEM 103.996094 1688713031.3887
MEM 103.996094 1688713031.4897
MEM 103.996094 1688713031.5907
MEM 103.996094 1688713031.6916
MEM 103.996094 1688713031.7920
MEM 103.996094 1688713031.8930
MEM 103.996094 1688713031.9941
MEM 103.996094 1688713032.0944
MEM 103.996094 1688713032.1954
MEM 103.996094 1688713032.2964
MEM 104.058594 1688713032.3974
MEM 104.121094 1688713032.4984
MEM 104.183594 1688713032.5994
MEM 104.308594 1688713032.7004
MEM 104.339844 1688713032.8014
MEM 104.433594 1688713032.9024
MEM 104.558594 1688713033.0034
MEM 105.058594 1688713033.1044
MEM 105.496094 1688713033.2055
MEM 105.933594 1688713033.3065
MEM 105.933594 1688713033.4066
MEM 105.933594 1688713033.5072
MEM 105.933594 1688713033.6082
MEM 106.433594 1688713033.7090
MEM 105.539062 1688713033.8094
MEM 105.546875 1688713033.9097
MEM 105.585938 1688713034.0107
MEM 105.648438 1688713034.1117
MEM 105.656250 1688713034.2123
MEM 105.656250 1688713034.3132
MEM 105.656250 1688713034.4143
MEM 105.660156 1688713034.5153
MEM 105.660156 1688713034.6163
MEM 105.675781 1688713034.7173
MEM 105.683594 1688713034.8183
MEM 105.695312 1688713034.9193
MEM 105.917969 1688713035.0203
MEM 105.941406 1688713035.1213
MEM 105.957031 1688713035.2223
MEM 105.968750 1688713035.3229
MEM 107.140625 1688713035.4238
MEM 107.140625 1688713035.5249
MEM 107.140625 1688713035.6258
MEM 107.140625 1688713035.7268
MEM 107.152344 1688713035.8278
MEM 107.152344 1688713035.9288
MEM 107.152344 1688713036.0298
MEM 107.152344 1688713036.1308
MEM 107.347656 1688713036.2318
MEM 107.347656 1688713036.3328
MEM 107.359375 1688713036.4338
MEM 107.359375 1688713036.5348
MEM 107.359375 1688713036.6358
MEM 107.359375 1688713036.7368
MEM 107.359375 1688713036.8378
MEM 107.359375 1688713036.9388
MEM 107.359375 1688713037.0398
MEM 107.359375 1688713037.1408
MEM 107.359375 1688713037.2418
MEM 107.359375 1688713037.3420
MEM 91.609375 1688713037.4430
MEM 91.617188 1688713037.5439
MEM 91.617188 1688713037.6446
MEM 91.617188 1688713037.7453
MEM 91.617188 1688713037.8455
MEM 91.617188 1688713037.9458
MEM 91.617188 1688713038.0468
MEM 91.617188 1688713038.1478
MEM 91.617188 1688713038.2488
MEM 91.617188 1688713038.3498
MEM 91.617188 1688713038.4507
MEM 91.617188 1688713038.5520
MEM 91.617188 1688713038.6530
MEM 91.617188 1688713038.7540
MEM 91.617188 1688713038.8550
MEM 91.617188 1688713038.9554
MEM 91.617188 1688713039.0557
MEM 91.617188 1688713039.1564
MEM 91.617188 1688713039.2569
MEM 91.617188 1688713039.3573
MEM 91.617188 1688713039.4577
MEM 91.617188 1688713039.5587
MEM 91.617188 1688713039.6597
MEM 91.617188 1688713039.7607
MEM 91.617188 1688713039.8617
MEM 91.617188 1688713039.9623
MEM 91.617188 1688713040.0628
MEM 91.617188 1688713040.1631
MEM 91.617188 1688713040.2641
MEM 91.617188 1688713040.3651
MEM 91.617188 1688713040.4660
MEM 91.617188 1688713040.5669
MEM 91.617188 1688713040.6677
MEM 91.617188 1688713040.7686
MEM 91.617188 1688713040.8696
MEM 91.617188 1688713040.9706
MEM 91.617188 1688713041.0709
MEM 91.617188 1688713041.1719
MEM 91.617188 1688713041.2721
MEM 91.617188 1688713041.3725
MEM 91.617188 1688713041.4735
MEM 91.617188 1688713041.5746
MEM 91.617188 1688713041.6751
MEM 91.617188 1688713041.7761
MEM 91.617188 1688713041.8767
MEM 91.617188 1688713041.9771
MEM 91.617188 1688713042.0779
MEM 91.617188 1688713042.1787
MEM 91.617188 1688713042.2792
MEM 91.617188 1688713042.3805
MEM 91.617188 1688713042.4812
MEM 91.617188 1688713042.5814
MEM 91.617188 1688713042.6820
MEM 91.617188 1688713042.7830
MEM 91.617188 1688713042.8835
MEM 91.617188 1688713042.9846
MEM 91.617188 1688713043.0849
MEM 91.617188 1688713043.1859
MEM 91.617188 1688713043.2868
MEM 91.617188 1688713043.3872
MEM 91.617188 1688713043.4875
MEM 91.617188 1688713043.5885
MEM 91.617188 1688713043.6895
MEM 91.617188 1688713043.7905
MEM 91.617188 1688713043.8921
MEM 91.617188 1688713043.9924
MEM 91.617188 1688713044.0925
MEM 91.617188 1688713044.1935
MEM 91.617188 1688713044.2945
MEM 91.617188 1688713044.3955
MEM 91.617188 1688713044.4965
MEM 91.617188 1688713044.5972
MEM 91.617188 1688713044.6982
MEM 91.617188 1688713044.7992
MEM 91.617188 1688713044.9003
MEM 91.617188 1688713045.0014
MEM 91.617188 1688713045.1024
MEM 91.617188 1688713045.2034
MEM 91.617188 1688713045.3042
MEM 91.617188 1688713045.4053
MEM 91.617188 1688713045.5062
MEM 91.617188 1688713045.6065
MEM 91.617188 1688713045.7073
MEM 91.617188 1688713045.8083
MEM 91.617188 1688713045.9092
MEM 91.617188 1688713046.0101
MEM 91.617188 1688713046.1107
MEM 91.617188 1688713046.2116
MEM 91.617188 1688713046.3127
MEM 91.617188 1688713046.4131
MEM 91.617188 1688713046.5141
MEM 91.617188 1688713046.6150
MEM 91.617188 1688713046.7160
MEM 91.617188 1688713046.8170
MEM 91.617188 1688713046.9181
MEM 91.617188 1688713047.0192
MEM 91.617188 1688713047.1197
MEM 91.617188 1688713047.2205
MEM 91.617188 1688713047.3207
MEM 91.617188 1688713047.4214
MEM 91.617188 1688713047.5224
MEM 91.617188 1688713047.6233
MEM 91.617188 1688713047.7243
MEM 91.617188 1688713047.8253
MEM 91.617188 1688713047.9257
MEM 91.617188 1688713048.0267
MEM 91.617188 1688713048.1276
MEM 91.617188 1688713048.2286
MEM 91.617188 1688713048.3296
MEM 91.617188 1688713048.4303
MEM 91.617188 1688713048.5314
MEM 91.617188 1688713048.6324
MEM 91.617188 1688713048.7333
MEM 91.617188 1688713048.8344
MEM 91.617188 1688713048.9353
MEM 91.617188 1688713049.0363
MEM 91.617188 1688713049.1373
MEM 91.617188 1688713049.2383
MEM 91.617188 1688713049.3393
MEM 91.617188 1688713049.4404
MEM 91.617188 1688713049.5413
MEM 91.617188 1688713049.6423
MEM 91.617188 1688713049.7434
MEM 91.617188 1688713049.8444
MEM 91.617188 1688713049.9454
MEM 91.617188 1688713050.0464
MEM 91.648438 1688713050.1473
MEM 91.648438 1688713050.2482
MEM 91.648438 1688713050.3492
MEM 91.648438 1688713050.4502
MEM 91.648438 1688713050.5512
MEM 91.648438 1688713050.6522
MEM 91.648438 1688713050.7532
MEM 91.648438 1688713050.8542
MEM 91.648438 1688713050.9552
MEM 91.648438 1688713051.0562
MEM 91.648438 1688713051.1572
MEM 91.648438 1688713051.2581
MEM 91.648438 1688713051.3591
MEM 91.648438 1688713051.4601
MEM 91.648438 1688713051.5607
MEM 91.648438 1688713051.6617
MEM 91.648438 1688713051.7620
MEM 91.648438 1688713051.8630
MEM 91.648438 1688713051.9634
MEM 91.648438 1688713052.0644
MEM 91.648438 1688713052.1654
MEM 91.648438 1688713052.2664
MEM 91.648438 1688713052.3674
MEM 91.648438 1688713052.4681
MEM 91.648438 1688713052.5682
MEM 91.648438 1688713052.6692
MEM 91.648438 1688713052.7702
MEM 91.648438 1688713052.8705
MEM 91.648438 1688713052.9708
MEM 91.648438 1688713053.0718
MEM 91.648438 1688713053.1728
MEM 91.648438 1688713053.2738
MEM 91.710938 1688713053.3748
MEM 91.714844 1688713053.4759
MEM 91.714844 1688713053.5769
MEM 91.714844 1688713053.6779
MEM 91.714844 1688713053.7789
MEM 91.714844 1688713053.8799
MEM 91.714844 1688713053.9809
MEM 91.714844 1688713054.0819
MEM 91.714844 1688713054.1829
MEM 91.726562 1688713054.2839
MEM 91.726562 1688713054.3849
MEM 91.726562 1688713054.4856
MEM 91.726562 1688713054.5867
MEM 91.726562 1688713054.6877
MEM 91.726562 1688713054.7887
MEM 91.726562 1688713054.8896
MEM 91.726562 1688713054.9903
MEM 91.726562 1688713055.0911
MEM 91.726562 1688713055.1921
MEM 91.726562 1688713055.2931
MEM 91.726562 1688713055.3941
MEM 91.726562 1688713055.4951
MEM 91.726562 1688713055.5963
MEM 91.726562 1688713055.6973
MEM 91.726562 1688713055.7983
MEM 91.726562 1688713055.8990
MEM 91.726562 1688713055.9992
MEM 91.726562 1688713056.1011
MEM 91.726562 1688713056.2020
MEM 91.726562 1688713056.3030
MEM 91.726562 1688713056.4041
MEM 91.726562 1688713056.5051
MEM 91.726562 1688713056.6060
MEM 91.726562 1688713056.7064
MEM 91.726562 1688713056.8074
MEM 91.726562 1688713056.9084
MEM 91.726562 1688713057.0094
MEM 91.726562 1688713057.1104
MEM 91.726562 1688713057.2115
MEM 91.726562 1688713057.3124
MEM 91.726562 1688713057.4135
MEM 91.726562 1688713057.5141
MEM 91.726562 1688713057.6149
MEM 91.726562 1688713057.7151
MEM 91.726562 1688713057.8154
MEM 91.726562 1688713057.9164
MEM 91.726562 1688713058.0174
MEM 91.726562 1688713058.1184
MEM 91.726562 1688713058.2194
MEM 91.726562 1688713058.3204
MEM 91.726562 1688713058.4214
MEM 91.726562 1688713058.5223
MEM 91.726562 1688713058.6225
MEM 91.726562 1688713058.7236
MEM 91.726562 1688713058.8246
MEM 91.769531 1688713058.9256
MEM 91.769531 1688713059.0266
MEM 91.769531 1688713059.1273
MEM 91.769531 1688713059.2283
MEM 91.769531 1688713059.3287
MEM 91.769531 1688713059.4293
MEM 91.769531 1688713059.5298
MEM 91.769531 1688713059.6308
MEM 91.769531 1688713059.7318
MEM 91.777344 1688713059.8325
MEM 91.777344 1688713059.9332
MEM 91.777344 1688713060.0342
MEM 91.777344 1688713060.1346
MEM 91.777344 1688713060.2356
MEM 91.777344 1688713060.3362
MEM 91.777344 1688713060.4372
MEM 91.777344 1688713060.5382
MEM 91.777344 1688713060.6390
MEM 91.785156 1688713060.7398
MEM 91.785156 1688713060.8408
MEM 91.785156 1688713060.9418
MEM 91.785156 1688713061.0428
MEM 91.792969 1688713061.1432
MEM 91.792969 1688713061.2442
MEM 91.792969 1688713061.3452
MEM 91.792969 1688713061.4460
MEM 91.792969 1688713061.5470
MEM 91.792969 1688713061.6480
MEM 91.800781 1688713061.7490
MEM 91.800781 1688713061.8500
MEM 91.800781 1688713061.9510
MEM 91.800781 1688713062.0520
MEM 91.808594 1688713062.1530
MEM 91.808594 1688713062.2540
MEM 91.808594 1688713062.3550
MEM 91.808594 1688713062.4560
MEM 91.808594 1688713062.5570
MEM 91.816406 1688713062.6581
MEM 91.816406 1688713062.7590
MEM 91.816406 1688713062.8601
MEM 91.816406 1688713062.9611
MEM 91.820312 1688713063.0619
MEM 91.820312 1688713063.1629
MEM 91.820312 1688713063.2639
MEM 91.820312 1688713063.3649
MEM 91.820312 1688713063.4656
MEM 91.820312 1688713063.5666
MEM 91.820312 1688713063.6676
MEM 91.820312 1688713063.7678
MEM 91.820312 1688713063.8689
MEM 91.820312 1688713063.9699
MEM 91.820312 1688713064.0703
MEM 91.820312 1688713064.1712
MEM 91.820312 1688713064.2722
MEM 91.820312 1688713064.3732
MEM 91.820312 1688713064.4743
MEM 91.820312 1688713064.5746
MEM 91.820312 1688713064.6756
MEM 91.820312 1688713064.7766
MEM 91.820312 1688713064.8771
MEM 91.820312 1688713064.9777
MEM 91.820312 1688713065.0788
MEM 91.820312 1688713065.1804
MEM 91.820312 1688713065.2814
MEM 91.820312 1688713065.3834
MEM 91.820312 1688713065.4844
MEM 91.820312 1688713065.5854
MEM 91.820312 1688713065.6864
MEM 91.820312 1688713065.7874
MEM 91.820312 1688713065.8884
MEM 91.820312 1688713065.9894
MEM 91.820312 1688713066.0904
MEM 91.820312 1688713066.1914
MEM 91.820312 1688713066.2922
MEM 91.820312 1688713066.3932
MEM 91.820312 1688713066.4942
MEM 91.820312 1688713066.5952
MEM 91.820312 1688713066.6961
MEM 91.820312 1688713066.7974
MEM 91.820312 1688713066.8983
MEM 91.820312 1688713066.9987
MEM 91.820312 1688713067.0997
MEM 91.820312 1688713067.2007
MEM 91.820312 1688713067.3017
MEM 91.820312 1688713067.4019
MEM 91.820312 1688713067.5030
MEM 91.820312 1688713067.6040
MEM 91.820312 1688713067.7050
MEM 91.820312 1688713067.8060
MEM 91.820312 1688713067.9070
MEM 91.820312 1688713068.0080
MEM 91.820312 1688713068.1090
MEM 91.820312 1688713068.2100
MEM 91.820312 1688713068.3110
MEM 91.820312 1688713068.4120
MEM 91.820312 1688713068.5125
MEM 91.820312 1688713068.6131
MEM 91.820312 1688713068.7143
MEM 91.820312 1688713068.8153
MEM 91.820312 1688713068.9165
MEM 91.820312 1688713069.0185
MEM 91.820312 1688713069.1195
MEM 91.820312 1688713069.2205
MEM 91.820312 1688713069.3215
MEM 91.820312 1688713069.4225
MEM 91.820312 1688713069.5235
MEM 91.820312 1688713069.6245
MEM 91.824219 1688713069.7255
MEM 91.824219 1688713069.8265
MEM 91.824219 1688713069.9272
MEM 91.824219 1688713070.0282
MEM 91.824219 1688713070.1292
MEM 91.824219 1688713070.2302
MEM 91.824219 1688713070.3306
MEM 91.824219 1688713070.4309
MEM 91.824219 1688713070.5318
MEM 91.824219 1688713070.6328
MEM 91.824219 1688713070.7332
MEM 91.824219 1688713070.8342
MEM 91.824219 1688713070.9352
MEM 91.824219 1688713071.0362
MEM 91.824219 1688713071.1373
MEM 91.824219 1688713071.2382
MEM 91.824219 1688713071.3392
MEM 91.824219 1688713071.4400
MEM 91.824219 1688713071.5410
MEM 91.832031 1688713071.6420
MEM 91.832031 1688713071.7430
MEM 91.832031 1688713071.8440
MEM 91.832031 1688713071.9443
MEM 91.832031 1688713072.0454
MEM 91.832031 1688713072.1464
MEM 91.832031 1688713072.2474
MEM 91.832031 1688713072.3475
MEM 91.832031 1688713072.4485
MEM 91.832031 1688713072.5488
MEM 91.832031 1688713072.6499
MEM 89.066406 1688713072.7510
