CMDLINE C:\Users\jeffs\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 86.957031 1688931842.7593
MEM 86.957031 1688931842.8603
MEM 86.957031 1688931842.9613
MEM 86.957031 1688931843.0623
MEM 86.957031 1688931843.1633
MEM 86.957031 1688931843.2643
MEM 86.957031 1688931843.3653
MEM 86.957031 1688931843.4663
MEM 86.957031 1688931843.5673
MEM 86.957031 1688931843.6678
MEM 86.957031 1688931843.7688
MEM 86.957031 1688931843.8698
MEM 86.957031 1688931843.9704
MEM 86.957031 1688931844.0714
MEM 86.957031 1688931844.1723
MEM 86.957031 1688931844.2733
MEM 86.957031 1688931844.3743
MEM 86.957031 1688931844.4753
MEM 86.957031 1688931844.5764
MEM 86.957031 1688931844.6774
MEM 86.957031 1688931844.7777
MEM 86.957031 1688931844.8786
MEM 86.957031 1688931844.9799
MEM 86.957031 1688931845.0804
MEM 86.957031 1688931845.1810
MEM 86.957031 1688931845.2814
MEM 86.957031 1688931845.3817
MEM 86.957031 1688931845.4821
MEM 86.957031 1688931845.5831
MEM 86.957031 1688931845.6841
MEM 86.957031 1688931845.7852
MEM 86.957031 1688931845.8992
MEM 86.957031 1688931846.0002
MEM 86.957031 1688931846.1007
MEM 86.957031 1688931846.2017
MEM 86.957031 1688931846.3027
MEM 86.957031 1688931846.4037
MEM 86.957031 1688931846.5047
MEM 86.957031 1688931846.6057
MEM 86.957031 1688931846.7067
MEM 86.957031 1688931846.8077
MEM 86.957031 1688931846.9087
MEM 86.957031 1688931847.0092
MEM 86.957031 1688931847.1102
MEM 86.957031 1688931847.2108
MEM 86.957031 1688931847.3113
MEM 86.957031 1688931847.4128
MEM 86.957031 1688931847.5141
MEM 86.957031 1688931847.6152
MEM 86.957031 1688931847.7161
MEM 86.957031 1688931847.8163
MEM 86.957031 1688931847.9167
MEM 86.957031 1688931848.0173
MEM 86.957031 1688931848.1179
MEM 86.957031 1688931848.2183
MEM 86.957031 1688931848.3191
MEM 86.957031 1688931848.4202
MEM 86.957031 1688931848.5204
MEM 86.957031 1688931848.6209
MEM 86.957031 1688931848.7218
MEM 86.957031 1688931848.8229
MEM 86.957031 1688931848.9238
MEM 86.957031 1688931849.0249
MEM 86.957031 1688931849.1259
MEM 86.957031 1688931849.2269
MEM 86.957031 1688931849.3272
MEM 86.957031 1688931849.4282
MEM 86.957031 1688931849.5292
MEM 86.957031 1688931849.6297
MEM 86.957031 1688931849.7303
MEM 86.957031 1688931849.8313
MEM 86.957031 1688931849.9323
MEM 86.957031 1688931850.0333
MEM 86.957031 1688931850.1343
MEM 86.957031 1688931850.2353
MEM 86.957031 1688931850.3363
MEM 86.957031 1688931850.4373
MEM 86.957031 1688931850.5376
MEM 86.957031 1688931850.6387
MEM 86.957031 1688931850.7397
MEM 86.957031 1688931850.8401
MEM 86.957031 1688931850.9412
MEM 86.957031 1688931851.0422
MEM 86.957031 1688931851.1432
MEM 86.957031 1688931851.2442
MEM 86.957031 1688931851.3448
MEM 86.957031 1688931851.4456
MEM 86.957031 1688931851.5463
MEM 86.957031 1688931851.6467
MEM 86.957031 1688931851.7476
MEM 86.957031 1688931851.8486
MEM 86.957031 1688931851.9495
MEM 86.957031 1688931852.0500
MEM 86.957031 1688931852.1511
MEM 86.957031 1688931852.2521
MEM 86.957031 1688931852.3531
MEM 86.957031 1688931852.4541
MEM 86.957031 1688931852.5551
MEM 86.957031 1688931852.6561
MEM 86.957031 1688931852.7571
MEM 86.957031 1688931852.8577
MEM 86.957031 1688931852.9588
MEM 86.957031 1688931853.0598
MEM 86.957031 1688931853.1603
MEM 86.957031 1688931853.2613
MEM 86.957031 1688931853.3623
MEM 86.957031 1688931853.4633
MEM 86.957031 1688931853.5643
MEM 86.957031 1688931853.6653
MEM 86.957031 1688931853.7664
MEM 86.957031 1688931853.8673
MEM 86.957031 1688931853.9683
MEM 86.957031 1688931854.0687
MEM 86.957031 1688931854.1700
MEM 86.957031 1688931854.2704
MEM 86.957031 1688931854.3708
MEM 86.957031 1688931854.4717
MEM 86.957031 1688931854.5729
MEM 86.957031 1688931854.6927
MEM 86.957031 1688931854.7937
MEM 86.957031 1688931854.8947
MEM 86.957031 1688931854.9958
MEM 86.957031 1688931855.0968
MEM 86.957031 1688931855.1973
MEM 86.957031 1688931855.2983
MEM 86.957031 1688931855.3990
MEM 86.957031 1688931855.5000
MEM 86.957031 1688931855.6005
MEM 86.957031 1688931855.7015
MEM 86.957031 1688931855.8022
MEM 86.957031 1688931855.9032
MEM 86.957031 1688931856.0042
MEM 86.957031 1688931856.1052
MEM 86.957031 1688931856.2060
MEM 86.957031 1688931856.3065
MEM 86.957031 1688931856.4076
MEM 86.957031 1688931856.5086
MEM 86.957031 1688931856.6093
MEM 86.957031 1688931856.7096
MEM 86.957031 1688931856.8106
MEM 86.957031 1688931856.9116
MEM 86.957031 1688931857.0126
MEM 86.957031 1688931857.1136
MEM 86.957031 1688931857.2147
MEM 86.957031 1688931857.3157
MEM 86.957031 1688931857.4167
MEM 86.957031 1688931857.5177
MEM 86.957031 1688931857.6180
MEM 86.957031 1688931857.7185
MEM 86.957031 1688931857.8195
MEM 86.957031 1688931857.9200
MEM 86.957031 1688931858.0212
MEM 86.957031 1688931858.1222
MEM 86.957031 1688931858.2232
MEM 86.957031 1688931858.3242
MEM 86.957031 1688931858.4252
MEM 86.957031 1688931858.5258
MEM 86.957031 1688931858.6263
MEM 86.957031 1688931858.7274
MEM 86.957031 1688931858.8276
MEM 86.957031 1688931858.9282
MEM 86.957031 1688931859.0292
MEM 86.957031 1688931859.1297
MEM 86.957031 1688931859.2303
MEM 86.957031 1688931859.3313
MEM 86.957031 1688931859.4323
MEM 86.957031 1688931859.5333
MEM 86.957031 1688931859.6343
MEM 86.957031 1688931859.7347
MEM 86.957031 1688931859.8357
MEM 86.957031 1688931859.9367
MEM 86.957031 1688931860.0378
MEM 86.957031 1688931860.1388
MEM 86.957031 1688931860.2398
MEM 86.957031 1688931860.3403
MEM 86.957031 1688931860.4409
MEM 86.957031 1688931860.5414
MEM 86.957031 1688931860.6422
MEM 86.957031 1688931860.7439
MEM 86.957031 1688931860.8459
MEM 86.957031 1688931860.9468
MEM 86.957031 1688931861.0471
MEM 86.957031 1688931861.1482
MEM 86.957031 1688931861.2486
MEM 86.957031 1688931861.3497
MEM 86.957031 1688931861.4503
MEM 86.957031 1688931861.5506
MEM 86.957031 1688931861.6517
MEM 86.957031 1688931861.7526
MEM 86.957031 1688931861.8536
MEM 86.957031 1688931861.9546
MEM 86.957031 1688931862.0556
MEM 86.957031 1688931862.1566
MEM 86.957031 1688931862.2572
MEM 86.957031 1688931862.3582
MEM 86.957031 1688931862.4597
MEM 86.957031 1688931862.5602
MEM 86.957031 1688931862.6612
MEM 86.957031 1688931862.7622
MEM 86.957031 1688931862.8632
MEM 86.957031 1688931862.9642
MEM 86.957031 1688931863.0652
MEM 86.957031 1688931863.1662
MEM 86.957031 1688931863.2672
MEM 86.957031 1688931863.3682
MEM 86.957031 1688931863.4692
MEM 86.957031 1688931863.5698
MEM 86.957031 1688931863.6708
MEM 86.957031 1688931863.7718
MEM 86.957031 1688931863.8729
MEM 86.957031 1688931863.9738
MEM 86.957031 1688931864.0747
MEM 86.957031 1688931864.1759
MEM 86.957031 1688931864.2769
MEM 86.957031 1688931864.3774
MEM 86.957031 1688931864.4784
MEM 86.957031 1688931864.5789
MEM 86.957031 1688931864.6798
MEM 86.957031 1688931864.7808
MEM 86.957031 1688931864.8820
MEM 86.957031 1688931864.9830
MEM 86.957031 1688931865.0840
MEM 86.957031 1688931865.1850
MEM 86.957031 1688931865.2980
MEM 86.957031 1688931865.3990
MEM 86.957031 1688931865.5000
MEM 86.957031 1688931865.6005
MEM 86.957031 1688931865.7015
MEM 86.957031 1688931865.8026
MEM 86.957031 1688931865.9035
MEM 86.957031 1688931866.0045
MEM 86.957031 1688931866.1055
MEM 86.988281 1688931866.2065
MEM 86.988281 1688931866.3076
MEM 86.988281 1688931866.4086
MEM 86.988281 1688931866.5092
MEM 86.988281 1688931866.6095
MEM 86.988281 1688931866.7102
MEM 86.988281 1688931866.8108
MEM 86.988281 1688931866.9118
MEM 86.988281 1688931867.0123
MEM 86.988281 1688931867.1131
MEM 86.988281 1688931867.2139
MEM 86.988281 1688931867.3144
MEM 86.988281 1688931867.4154
MEM 86.988281 1688931867.5160
MEM 86.988281 1688931867.6166
MEM 86.988281 1688931867.7175
MEM 86.988281 1688931867.8185
MEM 86.988281 1688931867.9198
MEM 86.988281 1688931868.0203
MEM 86.988281 1688931868.1213
MEM 86.988281 1688931868.2223
MEM 86.988281 1688931868.3233
MEM 86.988281 1688931868.4243
MEM 86.988281 1688931868.5253
MEM 86.988281 1688931868.6263
MEM 86.988281 1688931868.7273
MEM 86.988281 1688931868.8283
MEM 86.988281 1688931868.9293
MEM 86.988281 1688931869.0298
MEM 86.988281 1688931869.1303
MEM 86.988281 1688931869.2313
MEM 86.988281 1688931869.3322
MEM 86.988281 1688931869.4343
MEM 86.988281 1688931869.5353
MEM 86.988281 1688931869.6362
MEM 86.988281 1688931869.7372
MEM 86.988281 1688931869.8382
MEM 86.988281 1688931869.9392
MEM 86.988281 1688931870.0402
MEM 86.988281 1688931870.1412
MEM 86.988281 1688931870.2423
MEM 86.988281 1688931870.3432
MEM 86.988281 1688931870.4436
MEM 86.988281 1688931870.5441
MEM 86.988281 1688931870.6446
MEM 86.988281 1688931870.7452
MEM 86.988281 1688931870.8454
MEM 86.988281 1688931870.9459
MEM 86.988281 1688931871.0465
MEM 86.988281 1688931871.1475
MEM 86.988281 1688931871.2483
MEM 86.988281 1688931871.3494
MEM 86.988281 1688931871.4499
MEM 86.988281 1688931871.5504
MEM 86.988281 1688931871.6514
MEM 86.988281 1688931871.7524
MEM 86.988281 1688931871.8534
MEM 86.988281 1688931871.9544
MEM 86.988281 1688931872.0554
MEM 86.988281 1688931872.1564
MEM 86.988281 1688931872.2574
MEM 86.988281 1688931872.3584
MEM 86.988281 1688931872.4589
MEM 86.988281 1688931872.5595
MEM 86.988281 1688931872.6600
MEM 86.988281 1688931872.7606
MEM 86.988281 1688931872.8616
MEM 86.988281 1688931872.9626
MEM 86.988281 1688931873.0636
MEM 86.988281 1688931873.1647
MEM 86.988281 1688931873.2656
MEM 86.988281 1688931873.3667
MEM 86.988281 1688931873.4772
MEM 86.988281 1688931873.5782
MEM 86.988281 1688931873.6788
MEM 86.988281 1688931873.7798
MEM 86.988281 1688931873.8803
MEM 86.988281 1688931873.9812
MEM 86.988281 1688931874.0823
MEM 86.988281 1688931874.1824
MEM 86.988281 1688931874.2834
MEM 86.988281 1688931874.3844
MEM 86.988281 1688931874.4854
MEM 86.988281 1688931874.5864
MEM 86.988281 1688931874.6874
MEM 86.988281 1688931874.7884
MEM 86.988281 1688931874.8894
MEM 86.988281 1688931874.9904
MEM 86.988281 1688931875.0914
MEM 86.988281 1688931875.1924
MEM 86.988281 1688931875.2934
MEM 86.988281 1688931875.3945
MEM 86.988281 1688931875.4954
MEM 86.988281 1688931875.5984
MEM 86.988281 1688931875.6994
MEM 86.988281 1688931875.8005
MEM 86.988281 1688931875.9014
MEM 86.988281 1688931876.0025
MEM 86.988281 1688931876.1035
MEM 86.988281 1688931876.2046
MEM 86.988281 1688931876.3056
MEM 86.988281 1688931876.4066
MEM 86.988281 1688931876.5076
MEM 86.988281 1688931876.6085
MEM 86.988281 1688931876.7095
MEM 86.988281 1688931876.8100
MEM 86.988281 1688931876.9105
MEM 86.988281 1688931877.0116
MEM 86.988281 1688931877.1125
MEM 86.988281 1688931877.2145
MEM 86.988281 1688931877.3155
MEM 86.988281 1688931877.4166
MEM 86.988281 1688931877.5171
MEM 86.988281 1688931877.6174
MEM 86.988281 1688931877.7184
MEM 86.988281 1688931877.8192
MEM 86.988281 1688931877.9202
MEM 86.988281 1688931878.0212
MEM 86.988281 1688931878.1221
MEM 86.988281 1688931878.2231
MEM 86.988281 1688931878.3241
MEM 86.988281 1688931878.4251
MEM 86.988281 1688931878.5261
MEM 86.988281 1688931878.6271
MEM 86.988281 1688931878.7281
MEM 86.988281 1688931878.8291
MEM 86.988281 1688931878.9296
MEM 86.988281 1688931879.0302
MEM 86.988281 1688931879.1312
MEM 86.988281 1688931879.2322
MEM 86.988281 1688931879.3332
MEM 86.988281 1688931879.4335
MEM 86.988281 1688931879.5344
MEM 86.988281 1688931879.6354
MEM 86.988281 1688931879.7364
MEM 86.988281 1688931879.8374
MEM 86.988281 1688931879.9384
MEM 86.988281 1688931880.0389
MEM 86.988281 1688931880.1399
MEM 86.988281 1688931880.2405
MEM 86.988281 1688931880.3415
MEM 86.988281 1688931880.4425
MEM 86.988281 1688931880.5435
MEM 86.988281 1688931880.6439
MEM 86.988281 1688931880.7449
MEM 86.988281 1688931880.8459
MEM 86.988281 1688931880.9469
MEM 86.988281 1688931881.0475
MEM 86.988281 1688931881.1485
MEM 86.988281 1688931881.2495
MEM 86.988281 1688931881.3500
MEM 86.988281 1688931881.4504
MEM 86.988281 1688931881.5514
MEM 86.988281 1688931881.6524
MEM 86.988281 1688931881.7534
MEM 86.988281 1688931881.8544
MEM 86.988281 1688931881.9554
MEM 86.988281 1688931882.0564
MEM 86.988281 1688931882.1566
MEM 86.988281 1688931882.2572
MEM 86.988281 1688931882.3580
MEM 86.988281 1688931882.4586
MEM 86.988281 1688931882.5596
MEM 86.988281 1688931882.6601
MEM 86.988281 1688931882.7612
MEM 86.988281 1688931882.8621
MEM 86.988281 1688931882.9628
MEM 86.988281 1688931883.0631
MEM 86.988281 1688931883.1635
MEM 86.988281 1688931883.2646
MEM 86.988281 1688931883.3649
MEM 86.988281 1688931883.4652
MEM 86.988281 1688931883.5661
MEM 86.988281 1688931883.6671
MEM 86.988281 1688931883.7681
MEM 86.988281 1688931883.8691
MEM 86.988281 1688931883.9697
MEM 86.988281 1688931884.0707
MEM 86.988281 1688931884.1717
MEM 86.988281 1688931884.2727
MEM 86.988281 1688931884.3737
MEM 86.988281 1688931884.4747
MEM 86.988281 1688931884.5757
MEM 86.988281 1688931884.6767
MEM 86.988281 1688931884.7772
MEM 86.988281 1688931884.8782
MEM 86.988281 1688931884.9796
MEM 86.988281 1688931885.0800
MEM 86.988281 1688931885.1803
MEM 86.988281 1688931885.2810
MEM 86.988281 1688931885.3820
MEM 86.988281 1688931885.4830
MEM 86.988281 1688931885.5840
MEM 86.988281 1688931885.6850
MEM 86.988281 1688931885.7861
MEM 86.988281 1688931885.8871
MEM 86.988281 1688931885.9881
MEM 86.988281 1688931886.0891
MEM 86.988281 1688931886.1901
MEM 86.988281 1688931886.2911
MEM 86.988281 1688931886.3921
MEM 86.988281 1688931886.4931
MEM 86.988281 1688931886.5941
MEM 86.988281 1688931886.6951
MEM 86.988281 1688931886.7961
MEM 86.988281 1688931886.8971
MEM 86.988281 1688931886.9981
MEM 86.988281 1688931887.0994
MEM 86.988281 1688931887.1998
MEM 86.988281 1688931887.3003
MEM 86.988281 1688931887.4013
MEM 86.988281 1688931887.5024
MEM 86.988281 1688931887.6033
MEM 86.988281 1688931887.7043
MEM 86.988281 1688931887.8053
MEM 86.988281 1688931887.9063
MEM 86.988281 1688931888.0073
MEM 86.988281 1688931888.1083
MEM 86.988281 1688931888.2093
MEM 86.988281 1688931888.3098
MEM 86.988281 1688931888.4103
MEM 86.988281 1688931888.5114
MEM 86.988281 1688931888.6123
MEM 86.988281 1688931888.7133
MEM 86.988281 1688931888.8145
MEM 86.988281 1688931888.9155
MEM 86.988281 1688931889.0165
MEM 86.988281 1688931889.1175
MEM 86.988281 1688931889.2183
MEM 86.988281 1688931889.3191
MEM 86.988281 1688931889.4194
MEM 86.988281 1688931889.5196
MEM 86.988281 1688931889.6204
MEM 86.988281 1688931889.7213
MEM 86.988281 1688931889.8223
MEM 86.988281 1688931889.9233
MEM 86.988281 1688931890.0243
MEM 86.988281 1688931890.1253
MEM 86.988281 1688931890.2423
MEM 86.988281 1688931890.3433
MEM 86.988281 1688931890.4443
MEM 86.988281 1688931890.5453
MEM 86.988281 1688931890.6463
MEM 86.988281 1688931890.7473
MEM 86.988281 1688931890.8477
MEM 86.988281 1688931890.9487
MEM 86.988281 1688931891.0498
MEM 86.988281 1688931891.1504
MEM 86.988281 1688931891.2510
MEM 86.988281 1688931891.3520
MEM 86.988281 1688931891.4530
MEM 86.988281 1688931891.5540
MEM 86.988281 1688931891.6544
MEM 86.988281 1688931891.7550
MEM 86.988281 1688931891.8559
MEM 86.988281 1688931891.9567
MEM 86.988281 1688931892.0575
MEM 86.988281 1688931892.1580
MEM 86.988281 1688931892.2589
MEM 86.988281 1688931892.3597
MEM 86.988281 1688931892.4607
MEM 86.988281 1688931892.5618
MEM 86.988281 1688931892.6626
MEM 86.988281 1688931892.7632
MEM 86.988281 1688931892.8641
MEM 86.988281 1688931892.9647
MEM 86.988281 1688931893.0650
MEM 86.988281 1688931893.1661
MEM 86.988281 1688931893.2667
MEM 86.988281 1688931893.3669
MEM 86.988281 1688931893.4679
MEM 86.988281 1688931893.5687
MEM 86.988281 1688931893.6698
MEM 86.988281 1688931893.7703
MEM 86.988281 1688931893.8713
MEM 86.988281 1688931893.9723
MEM 86.988281 1688931894.0733
MEM 86.988281 1688931894.1743
MEM 86.988281 1688931894.2753
MEM 86.988281 1688931894.3763
MEM 86.988281 1688931894.4773
MEM 86.988281 1688931894.5778
MEM 86.988281 1688931894.6784
MEM 86.988281 1688931894.7794
MEM 86.988281 1688931894.8809
MEM 86.988281 1688931894.9814
MEM 86.988281 1688931895.0824
MEM 86.988281 1688931895.1834
MEM 86.988281 1688931895.2844
MEM 86.988281 1688931895.3853
MEM 86.988281 1688931895.4863
MEM 86.988281 1688931895.5873
MEM 86.988281 1688931895.6883
MEM 86.988281 1688931895.7893
MEM 86.988281 1688931895.8904
MEM 86.988281 1688931895.9913
MEM 86.929688 1688931896.0918
MEM 86.929688 1688931896.1929
MEM 86.929688 1688931896.2939
MEM 86.929688 1688931896.3949
MEM 86.929688 1688931896.4959
MEM 86.929688 1688931896.5969
MEM 86.929688 1688931896.6979
MEM 86.929688 1688931896.7989
MEM 86.929688 1688931896.8993
MEM 86.929688 1688931896.9996
MEM 86.929688 1688931897.1001
MEM 86.929688 1688931897.2006
MEM 86.929688 1688931897.3016
MEM 86.929688 1688931897.4018
MEM 86.929688 1688931897.5028
MEM 86.929688 1688931897.6038
MEM 86.929688 1688931897.7048
MEM 86.929688 1688931897.8058
MEM 86.929688 1688931897.9070
MEM 86.929688 1688931898.0079
MEM 86.929688 1688931898.1090
MEM 86.929688 1688931898.2105
MEM 86.929688 1688931898.3110
MEM 86.929688 1688931898.4120
MEM 86.929688 1688931898.5130
MEM 86.929688 1688931898.6140
MEM 86.929688 1688931898.7150
MEM 86.929688 1688931898.8160
MEM 86.929688 1688931898.9170
MEM 86.929688 1688931899.0172
MEM 86.929688 1688931899.1182
MEM 86.929688 1688931899.2192
MEM 86.929688 1688931899.3197
MEM 86.929688 1688931899.4203
MEM 86.929688 1688931899.5213
MEM 86.929688 1688931899.6223
MEM 86.929688 1688931899.7233
MEM 86.929688 1688931899.8243
MEM 86.929688 1688931899.9253
MEM 86.929688 1688931900.0263
MEM 86.929688 1688931900.1273
MEM 86.929688 1688931900.2284
MEM 86.929688 1688931900.3294
MEM 86.929688 1688931900.4299
MEM 86.929688 1688931900.5304
MEM 86.929688 1688931900.6314
MEM 86.929688 1688931900.7321
MEM 86.929688 1688931900.8331
MEM 86.929688 1688931900.9341
MEM 86.929688 1688931901.0345
MEM 86.929688 1688931901.1355
MEM 86.929688 1688931901.2365
MEM 86.929688 1688931901.3375
MEM 86.929688 1688931901.4377
MEM 86.929688 1688931901.5386
MEM 86.929688 1688931901.6396
MEM 86.929688 1688931901.7406
MEM 86.929688 1688931901.8416
MEM 86.929688 1688931901.9419
MEM 86.929688 1688931902.0429
MEM 86.929688 1688931902.1439
MEM 86.929688 1688931902.2449
MEM 86.929688 1688931902.3459
MEM 86.929688 1688931902.4469
MEM 86.929688 1688931902.5471
MEM 86.929688 1688931902.6481
MEM 86.929688 1688931902.7483
MEM 86.929688 1688931902.8488
MEM 86.929688 1688931902.9501
MEM 86.929688 1688931903.0511
MEM 86.929688 1688931903.1520
MEM 86.929688 1688931903.2531
MEM 86.929688 1688931903.3542
MEM 86.929688 1688931903.4548
MEM 86.929688 1688931903.5558
MEM 86.929688 1688931903.6568
MEM 86.929688 1688931903.7573
MEM 86.929688 1688931903.8583
MEM 86.929688 1688931903.9589
MEM 86.929688 1688931904.0595
MEM 86.929688 1688931904.1606
MEM 86.929688 1688931904.2616
MEM 86.929688 1688931904.3625
MEM 86.929688 1688931904.4635
MEM 86.929688 1688931904.5645
MEM 86.929688 1688931904.6655
MEM 86.929688 1688931904.7665
MEM 86.929688 1688931904.8671
MEM 86.929688 1688931904.9676
MEM 86.929688 1688931905.0683
MEM 86.929688 1688931905.1697
MEM 86.929688 1688931905.2701
MEM 86.929688 1688931905.3704
MEM 86.929688 1688931905.4715
MEM 86.929688 1688931905.5725
MEM 86.929688 1688931905.6735
MEM 86.929688 1688931905.7745
MEM 86.929688 1688931905.8755
MEM 86.929688 1688931905.9765
MEM 86.929688 1688931906.0775
MEM 86.929688 1688931906.1781
MEM 86.929688 1688931906.2784
MEM 86.929688 1688931906.3799
MEM 86.929688 1688931906.4808
MEM 86.929688 1688931906.5818
MEM 86.929688 1688931906.6828
MEM 86.929688 1688931906.7838
MEM 86.929688 1688931906.8848
MEM 86.929688 1688931906.9858
MEM 86.929688 1688931907.0868
MEM 86.929688 1688931907.1875
MEM 86.929688 1688931907.2885
MEM 86.929688 1688931907.3897
MEM 86.929688 1688931907.4902
MEM 86.929688 1688931907.5907
MEM 86.929688 1688931907.6917
MEM 86.929688 1688931907.7922
MEM 86.929688 1688931907.8932
MEM 86.929688 1688931907.9943
MEM 86.929688 1688931908.0953
MEM 86.929688 1688931908.1963
MEM 86.929688 1688931908.2972
MEM 86.929688 1688931908.3975
MEM 86.929688 1688931908.4980
MEM 86.929688 1688931908.5984
MEM 86.929688 1688931908.6996
MEM 86.929688 1688931908.8002
MEM 86.929688 1688931908.9012
MEM 86.929688 1688931909.0022
MEM 86.929688 1688931909.1032
MEM 86.929688 1688931909.2041
MEM 86.929688 1688931909.3052
MEM 86.929688 1688931909.4056
MEM 86.929688 1688931909.5060
MEM 86.929688 1688931909.6070
MEM 86.929688 1688931909.7080
MEM 86.929688 1688931909.8090
MEM 86.929688 1688931909.9095
MEM 86.929688 1688931910.0105
MEM 86.929688 1688931910.1116
MEM 86.929688 1688931910.2125
MEM 86.929688 1688931910.3135
MEM 86.929688 1688931910.4145
MEM 86.929688 1688931910.5155
MEM 86.929688 1688931910.6165
MEM 86.929688 1688931910.7210
MEM 86.929688 1688931910.8220
MEM 86.929688 1688931910.9231
MEM 86.929688 1688931911.0240
MEM 86.929688 1688931911.1251
MEM 86.929688 1688931911.2261
MEM 86.929688 1688931911.3272
MEM 86.929688 1688931911.4280
MEM 86.929688 1688931911.5287
MEM 86.929688 1688931911.6297
MEM 86.929688 1688931911.7302
MEM 86.929688 1688931911.8312
MEM 86.929688 1688931911.9322
MEM 86.929688 1688931912.0333
MEM 86.929688 1688931912.1343
MEM 86.929688 1688931912.2346
MEM 86.929688 1688931912.3356
MEM 86.929688 1688931912.4366
MEM 86.929688 1688931912.5368
MEM 86.929688 1688931912.6373
MEM 86.929688 1688931912.7383
MEM 86.929688 1688931912.8393
MEM 86.929688 1688931912.9398
MEM 86.929688 1688931913.0408
MEM 86.929688 1688931913.1412
MEM 86.929688 1688931913.2424
MEM 86.929688 1688931913.3431
MEM 86.929688 1688931913.4441
MEM 86.929688 1688931913.5451
MEM 86.929688 1688931913.6461
MEM 86.929688 1688931913.7471
MEM 86.929688 1688931913.8481
MEM 86.929688 1688931913.9491
MEM 86.929688 1688931914.0496
MEM 86.929688 1688931914.1506
MEM 86.929688 1688931914.2516
MEM 86.929688 1688931914.3527
MEM 86.929688 1688931914.4537
MEM 86.929688 1688931914.5547
MEM 86.929688 1688931914.6557
MEM 86.929688 1688931914.7567
MEM 86.929688 1688931914.8577
MEM 86.929688 1688931914.9589
MEM 86.929688 1688931915.0594
MEM 86.929688 1688931915.1599
MEM 86.929688 1688931915.2605
MEM 86.929688 1688931915.3615
MEM 86.929688 1688931915.4626
MEM 86.929688 1688931915.5635
MEM 86.929688 1688931915.6645
MEM 86.929688 1688931915.7647
MEM 86.929688 1688931915.8657
MEM 86.929688 1688931915.9667
MEM 86.929688 1688931916.0673
MEM 86.929688 1688931916.1683
MEM 86.929688 1688931916.2689
MEM 86.929688 1688931916.3699
MEM 86.929688 1688931916.4703
MEM 86.929688 1688931916.5713
MEM 86.929688 1688931916.6723
MEM 86.929688 1688931916.7733
MEM 86.929688 1688931916.8743
MEM 86.929688 1688931916.9753
MEM 86.929688 1688931917.0763
MEM 86.929688 1688931917.1773
MEM 86.929688 1688931917.2776
MEM 86.929688 1688931917.3782
MEM 86.929688 1688931917.4789
MEM 86.929688 1688931917.5794
MEM 86.929688 1688931917.6804
MEM 86.929688 1688931917.7814
MEM 86.929688 1688931917.8824
MEM 86.929688 1688931917.9834
MEM 86.929688 1688931918.0845
MEM 86.929688 1688931918.1854
MEM 86.929688 1688931918.2864
MEM 86.929688 1688931918.3869
MEM 86.929688 1688931918.4873
