CMDLINE C:\Users\jeffs\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 110.171875 1688713197.8000
MEM 90.738281 1688713197.9010
MEM 90.816406 1688713198.0018
MEM 90.824219 1688713198.1022
MEM 90.824219 1688713198.2032
MEM 90.824219 1688713198.3042
MEM 90.824219 1688713198.4052
MEM 90.824219 1688713198.5063
MEM 90.824219 1688713198.6073
MEM 90.824219 1688713198.7083
MEM 90.824219 1688713198.8093
MEM 90.824219 1688713198.9103
MEM 90.824219 1688713199.0113
MEM 90.824219 1688713199.1123
MEM 90.824219 1688713199.2133
MEM 90.824219 1688713199.3137
MEM 90.824219 1688713199.4147
MEM 90.824219 1688713199.5157
MEM 90.824219 1688713199.6167
MEM 90.824219 1688713199.7175
MEM 90.824219 1688713199.8185
MEM 90.824219 1688713199.9191
MEM 90.824219 1688713200.0201
MEM 90.824219 1688713200.1211
MEM 90.824219 1688713200.2221
MEM 90.824219 1688713200.3231
MEM 90.824219 1688713200.4241
MEM 90.824219 1688713200.5251
MEM 90.824219 1688713200.6261
MEM 90.824219 1688713200.7271
MEM 90.824219 1688713200.8281
MEM 90.824219 1688713200.9291
MEM 90.824219 1688713201.0295
MEM 90.824219 1688713201.1304
MEM 90.824219 1688713201.2311
MEM 90.824219 1688713201.3321
MEM 90.824219 1688713201.4331
MEM 90.824219 1688713201.5341
MEM 90.824219 1688713201.6348
MEM 90.824219 1688713201.7356
MEM 90.824219 1688713201.8366
MEM 90.824219 1688713201.9377
MEM 90.824219 1688713202.0379
MEM 90.824219 1688713202.1389
MEM 90.824219 1688713202.2399
MEM 90.824219 1688713202.3409
MEM 90.824219 1688713202.4419
MEM 90.824219 1688713202.5429
MEM 90.824219 1688713202.6439
MEM 90.824219 1688713202.7450
MEM 90.824219 1688713202.8457
MEM 90.824219 1688713202.9466
MEM 90.824219 1688713203.0476
MEM 90.824219 1688713203.1486
MEM 90.824219 1688713203.2496
MEM 90.824219 1688713203.3500
MEM 90.824219 1688713203.4510
MEM 90.824219 1688713203.5521
MEM 90.824219 1688713203.6532
MEM 90.824219 1688713203.7542
MEM 90.824219 1688713203.8552
MEM 90.824219 1688713203.9559
MEM 90.824219 1688713204.0569
MEM 90.824219 1688713204.1579
MEM 90.824219 1688713204.2589
MEM 90.824219 1688713204.3599
MEM 90.824219 1688713204.4609
MEM 90.824219 1688713204.5619
MEM 90.824219 1688713204.6629
MEM 90.824219 1688713204.7639
MEM 90.824219 1688713204.8649
MEM 90.824219 1688713204.9659
MEM 90.824219 1688713205.0669
MEM 90.824219 1688713205.1679
MEM 90.824219 1688713205.2689
MEM 90.824219 1688713205.3699
MEM 90.824219 1688713205.4709
MEM 90.824219 1688713205.5719
MEM 90.824219 1688713205.6729
MEM 90.824219 1688713205.7739
MEM 90.824219 1688713205.8749
MEM 90.824219 1688713205.9759
MEM 90.824219 1688713206.0769
MEM 90.824219 1688713206.1779
MEM 90.824219 1688713206.2789
MEM 90.824219 1688713206.3793
MEM 90.824219 1688713206.4803
MEM 90.824219 1688713206.5813
MEM 90.824219 1688713206.6823
MEM 90.824219 1688713206.7833
MEM 90.824219 1688713206.8843
MEM 90.824219 1688713206.9846
MEM 90.824219 1688713207.0849
MEM 90.824219 1688713207.1859
MEM 90.824219 1688713207.2869
MEM 90.824219 1688713207.3879
MEM 90.824219 1688713207.4889
MEM 90.824219 1688713207.5899
MEM 90.824219 1688713207.6909
MEM 90.824219 1688713207.7913
MEM 90.824219 1688713207.8919
MEM 90.824219 1688713207.9929
MEM 90.824219 1688713208.0940
MEM 90.824219 1688713208.1950
MEM 90.824219 1688713208.2960
MEM 90.824219 1688713208.3970
MEM 90.824219 1688713208.4980
MEM 90.824219 1688713208.5990
MEM 90.824219 1688713208.7000
MEM 90.824219 1688713208.8010
MEM 90.824219 1688713208.9020
MEM 90.824219 1688713209.0029
MEM 90.824219 1688713209.1040
MEM 90.824219 1688713209.2041
MEM 90.824219 1688713209.3051
MEM 90.824219 1688713209.4061
MEM 90.824219 1688713209.5071
MEM 90.824219 1688713209.6081
MEM 90.824219 1688713209.7091
MEM 90.824219 1688713209.8101
MEM 90.824219 1688713209.9111
MEM 90.824219 1688713210.0121
MEM 90.824219 1688713210.1132
MEM 90.824219 1688713210.2141
MEM 90.824219 1688713210.3151
MEM 90.824219 1688713210.4161
MEM 90.824219 1688713210.5171
MEM 90.824219 1688713210.6181
MEM 90.824219 1688713210.7192
MEM 90.824219 1688713210.8202
MEM 90.824219 1688713210.9212
MEM 90.824219 1688713211.0222
MEM 90.824219 1688713211.1232
MEM 90.824219 1688713211.2239
MEM 90.824219 1688713211.3249
MEM 90.824219 1688713211.4256
MEM 90.824219 1688713211.5266
MEM 90.824219 1688713211.6274
MEM 90.824219 1688713211.7284
MEM 90.824219 1688713211.8294
MEM 90.824219 1688713211.9303
MEM 90.824219 1688713212.0313
MEM 90.824219 1688713212.1321
MEM 90.824219 1688713212.2330
MEM 90.824219 1688713212.3340
MEM 90.824219 1688713212.4350
MEM 90.867188 1688713212.5360
MEM 90.867188 1688713212.6370
MEM 90.867188 1688713212.7380
MEM 90.867188 1688713212.8383
MEM 90.867188 1688713212.9393
MEM 90.867188 1688713213.0403
MEM 90.867188 1688713213.1414
MEM 90.867188 1688713213.2424
MEM 90.867188 1688713213.3435
MEM 90.867188 1688713213.4445
MEM 90.867188 1688713213.5455
MEM 90.867188 1688713213.6465
MEM 90.867188 1688713213.7475
MEM 90.867188 1688713213.8485
MEM 90.867188 1688713213.9495
MEM 90.867188 1688713214.0505
MEM 90.867188 1688713214.1515
MEM 90.867188 1688713214.2525
MEM 90.867188 1688713214.3528
MEM 90.867188 1688713214.4537
MEM 90.867188 1688713214.5548
MEM 90.867188 1688713214.6552
MEM 90.867188 1688713214.7562
MEM 90.867188 1688713214.8572
MEM 90.867188 1688713214.9582
MEM 90.867188 1688713215.0592
MEM 90.867188 1688713215.1602
MEM 90.867188 1688713215.2612
MEM 90.867188 1688713215.3622
MEM 90.867188 1688713215.4632
MEM 90.867188 1688713215.5638
MEM 90.867188 1688713215.6642
MEM 90.867188 1688713215.7652
MEM 90.867188 1688713215.8662
MEM 90.867188 1688713215.9672
MEM 90.867188 1688713216.0682
MEM 90.867188 1688713216.1688
MEM 90.867188 1688713216.2698
MEM 90.867188 1688713216.3708
MEM 90.867188 1688713216.4718
MEM 90.867188 1688713216.5728
MEM 90.867188 1688713216.6738
MEM 90.867188 1688713216.7748
MEM 90.867188 1688713216.8758
MEM 90.867188 1688713216.9768
MEM 90.867188 1688713217.0770
MEM 90.867188 1688713217.1780
MEM 90.867188 1688713217.2790
MEM 90.867188 1688713217.3800
MEM 90.867188 1688713217.4810
MEM 90.867188 1688713217.5820
MEM 90.867188 1688713217.6830
MEM 90.867188 1688713217.7840
MEM 90.867188 1688713217.8850
MEM 90.867188 1688713217.9860
MEM 90.867188 1688713218.0870
MEM 90.867188 1688713218.1880
MEM 90.867188 1688713218.2890
MEM 90.867188 1688713218.3900
MEM 90.867188 1688713218.4910
MEM 90.867188 1688713218.5920
MEM 90.867188 1688713218.6930
MEM 90.867188 1688713218.7940
MEM 90.867188 1688713218.8947
MEM 90.867188 1688713218.9957
MEM 90.867188 1688713219.0967
MEM 90.867188 1688713219.1977
MEM 90.867188 1688713219.2987
MEM 90.867188 1688713219.3997
MEM 90.867188 1688713219.5007
MEM 90.867188 1688713219.6014
MEM 90.867188 1688713219.7025
MEM 90.867188 1688713219.8035
MEM 90.867188 1688713219.9045
MEM 90.867188 1688713220.0055
MEM 90.867188 1688713220.1065
MEM 90.867188 1688713220.2075
MEM 90.867188 1688713220.3085
MEM 90.867188 1688713220.4095
MEM 90.867188 1688713220.5105
MEM 90.867188 1688713220.6115
MEM 90.867188 1688713220.7125
MEM 90.867188 1688713220.8136
MEM 90.867188 1688713220.9146
MEM 90.867188 1688713221.0156
MEM 90.867188 1688713221.1166
MEM 90.867188 1688713221.2176
MEM 90.867188 1688713221.3181
MEM 90.867188 1688713221.4191
MEM 90.902344 1688713221.5201
MEM 90.902344 1688713221.6211
MEM 90.902344 1688713221.7216
MEM 90.902344 1688713221.8232
MEM 90.902344 1688713221.9242
MEM 90.902344 1688713222.0246
MEM 90.902344 1688713222.1256
MEM 90.902344 1688713222.2266
MEM 90.902344 1688713222.3276
MEM 90.902344 1688713222.4286
MEM 90.902344 1688713222.5296
MEM 90.902344 1688713222.6306
MEM 90.902344 1688713222.7316
MEM 90.902344 1688713222.8326
MEM 90.902344 1688713222.9334
MEM 90.902344 1688713223.0345
MEM 90.972656 1688713223.1350
MEM 90.972656 1688713223.2356
MEM 90.980469 1688713223.3366
MEM 90.988281 1688713223.4368
MEM 90.988281 1688713223.5378
MEM 90.988281 1688713223.6388
MEM 90.992188 1688713223.7398
MEM 90.992188 1688713223.8408
MEM 90.992188 1688713223.9418
MEM 90.992188 1688713224.0428
MEM 90.996094 1688713224.1438
MEM 90.996094 1688713224.2448
MEM 90.996094 1688713224.3458
MEM 90.996094 1688713224.4468
MEM 90.996094 1688713224.5478
MEM 90.996094 1688713224.6488
MEM 90.996094 1688713224.7498
MEM 90.996094 1688713224.8508
MEM 90.996094 1688713224.9518
MEM 90.996094 1688713225.0528
MEM 90.996094 1688713225.1538
MEM 90.996094 1688713225.2548
MEM 90.996094 1688713225.3558
MEM 90.996094 1688713225.4568
MEM 90.996094 1688713225.5578
MEM 90.996094 1688713225.6588
MEM 90.996094 1688713225.7591
MEM 90.996094 1688713225.8601
MEM 90.996094 1688713225.9611
MEM 90.996094 1688713226.0621
MEM 90.996094 1688713226.1631
MEM 90.996094 1688713226.2641
MEM 90.996094 1688713226.3651
MEM 90.996094 1688713226.4656
MEM 90.996094 1688713226.5666
MEM 90.996094 1688713226.6676
MEM 90.996094 1688713226.7687
MEM 90.996094 1688713226.8696
MEM 90.996094 1688713226.9856
MEM 90.996094 1688713227.0866
MEM 90.996094 1688713227.1876
MEM 90.996094 1688713227.2887
MEM 88.515625 1688713227.3896
