CMDLINE C:\Users\jeffs\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 123.382812 1688933545.0091
MEM 123.382812 1688933545.1101
MEM 123.382812 1688933545.2121
MEM 123.382812 1688933545.3131
MEM 123.382812 1688933545.4140
MEM 123.382812 1688933545.5150
MEM 123.382812 1688933545.6160
MEM 123.382812 1688933545.7170
MEM 123.382812 1688933545.8176
MEM 123.382812 1688933545.9185
MEM 123.382812 1688933546.0190
MEM 123.382812 1688933546.1200
MEM 123.382812 1688933546.2210
MEM 123.382812 1688933546.3220
MEM 123.382812 1688933546.4230
MEM 123.382812 1688933546.5240
MEM 123.382812 1688933546.6250
MEM 123.382812 1688933546.7260
MEM 123.382812 1688933546.8275
MEM 123.382812 1688933546.9285
MEM 123.382812 1688933547.0291
MEM 123.382812 1688933547.1301
MEM 123.382812 1688933547.2311
MEM 123.382812 1688933547.3321
MEM 123.382812 1688933547.4331
MEM 123.382812 1688933547.5341
MEM 123.382812 1688933547.6351
MEM 123.382812 1688933547.7361
MEM 123.382812 1688933547.8371
MEM 123.382812 1688933547.9378
MEM 123.382812 1688933548.0383
MEM 123.382812 1688933548.1388
MEM 123.382812 1688933548.2398
MEM 123.382812 1688933548.3408
MEM 123.382812 1688933548.4418
MEM 123.382812 1688933548.5428
MEM 123.382812 1688933548.6438
MEM 123.382812 1688933548.7448
MEM 123.382812 1688933548.8458
MEM 123.382812 1688933548.9468
MEM 123.382812 1688933549.0480
MEM 123.382812 1688933549.1485
MEM 123.382812 1688933549.2541
MEM 123.382812 1688933549.3550
MEM 123.382812 1688933549.4561
MEM 123.382812 1688933549.5571
MEM 123.382812 1688933549.6581
MEM 123.382812 1688933549.7590
MEM 123.382812 1688933549.8601
MEM 123.382812 1688933549.9613
MEM 123.382812 1688933550.0623
MEM 123.382812 1688933550.1627
MEM 123.382812 1688933550.2837
MEM 123.382812 1688933550.3847
MEM 123.382812 1688933550.4857
MEM 123.382812 1688933550.5868
MEM 123.382812 1688933550.6878
MEM 123.382812 1688933550.7882
MEM 123.382812 1688933550.8888
MEM 123.382812 1688933550.9903
MEM 123.382812 1688933551.0913
MEM 123.382812 1688933551.1923
MEM 123.382812 1688933551.2933
MEM 123.382812 1688933551.3943
MEM 123.382812 1688933551.4953
MEM 123.382812 1688933551.5963
MEM 123.382812 1688933551.6973
MEM 123.382812 1688933551.7983
MEM 123.382812 1688933551.8988
MEM 123.382812 1688933551.9998
MEM 123.382812 1688933552.1008
MEM 123.382812 1688933552.2018
MEM 123.382812 1688933552.3028
MEM 123.382812 1688933552.4038
MEM 123.382812 1688933552.5048
MEM 123.382812 1688933552.6058
MEM 123.382812 1688933552.7068
MEM 123.382812 1688933552.8077
MEM 123.382812 1688933552.9085
MEM 123.382812 1688933553.0096
MEM 123.382812 1688933553.1105
MEM 123.382812 1688933553.2115
MEM 123.382812 1688933553.3125
MEM 123.382812 1688933553.4135
MEM 123.382812 1688933553.5145
MEM 123.382812 1688933553.6155
MEM 123.382812 1688933553.7165
MEM 123.382812 1688933553.8172
MEM 123.382812 1688933553.9184
MEM 123.382812 1688933554.0190
MEM 123.382812 1688933554.1200
MEM 123.382812 1688933554.2210
MEM 123.382812 1688933554.3220
MEM 123.382812 1688933554.4223
MEM 123.382812 1688933554.5227
MEM 123.382812 1688933554.6232
MEM 123.382812 1688933554.7238
MEM 123.382812 1688933554.8248
MEM 123.382812 1688933554.9258
MEM 123.382812 1688933555.0263
MEM 123.382812 1688933555.1274
MEM 123.382812 1688933555.2284
MEM 123.382812 1688933555.3289
MEM 123.464844 1688933555.4299
MEM 123.484375 1688933555.5309
MEM 123.488281 1688933555.6319
MEM 123.488281 1688933555.7329
MEM 123.488281 1688933555.8349
MEM 123.488281 1688933555.9360
MEM 123.488281 1688933556.0372
MEM 123.488281 1688933556.1377
MEM 123.488281 1688933556.2386
MEM 123.488281 1688933556.3396
MEM 123.488281 1688933556.4406
MEM 123.488281 1688933556.5416
MEM 123.488281 1688933556.6426
MEM 123.488281 1688933556.7437
MEM 123.488281 1688933556.8446
MEM 123.488281 1688933556.9456
MEM 123.488281 1688933557.0462
MEM 123.488281 1688933557.1472
MEM 123.488281 1688933557.2486
MEM 123.488281 1688933557.3492
MEM 123.488281 1688933557.4502
MEM 123.488281 1688933557.5512
MEM 123.488281 1688933557.6522
MEM 123.488281 1688933557.7533
MEM 123.488281 1688933557.8543
MEM 123.488281 1688933557.9553
MEM 123.488281 1688933558.0563
MEM 123.488281 1688933558.1880
MEM 123.488281 1688933558.2890
MEM 123.488281 1688933558.3901
MEM 123.488281 1688933558.4911
MEM 123.488281 1688933558.5921
MEM 123.488281 1688933558.6931
MEM 123.488281 1688933558.7940
MEM 123.488281 1688933558.8951
MEM 123.488281 1688933558.9960
MEM 123.488281 1688933559.0970
MEM 123.488281 1688933559.1980
MEM 123.488281 1688933559.2985
MEM 123.488281 1688933559.3990
MEM 123.488281 1688933559.4994
MEM 123.488281 1688933559.5998
MEM 123.488281 1688933559.7008
MEM 123.488281 1688933559.8018
MEM 123.488281 1688933559.9028
MEM 123.488281 1688933560.0038
MEM 123.488281 1688933560.1048
MEM 123.488281 1688933560.2059
MEM 123.488281 1688933560.3068
MEM 123.488281 1688933560.4078
MEM 123.488281 1688933560.5084
MEM 123.488281 1688933560.6089
MEM 123.488281 1688933560.7099
MEM 123.488281 1688933560.8109
MEM 123.488281 1688933560.9119
MEM 123.488281 1688933561.0129
MEM 123.488281 1688933561.1139
MEM 123.488281 1688933561.2149
MEM 123.488281 1688933561.3159
MEM 123.488281 1688933561.4180
MEM 123.488281 1688933561.5196
MEM 123.488281 1688933561.6216
MEM 123.488281 1688933561.7226
MEM 123.488281 1688933561.8236
MEM 123.488281 1688933561.9246
MEM 123.488281 1688933562.0301
MEM 123.488281 1688933562.1311
MEM 123.488281 1688933562.2321
MEM 123.488281 1688933562.3331
MEM 123.488281 1688933562.4341
MEM 123.488281 1688933562.5351
MEM 123.488281 1688933562.6361
MEM 123.488281 1688933562.7371
MEM 123.488281 1688933562.8382
MEM 123.488281 1688933562.9391
MEM 123.488281 1688933563.0399
MEM 123.488281 1688933563.1409
MEM 123.488281 1688933563.2419
MEM 123.488281 1688933563.3429
MEM 123.488281 1688933563.4446
MEM 123.488281 1688933563.5455
MEM 123.488281 1688933563.6465
MEM 123.488281 1688933563.7471
MEM 123.488281 1688933563.8481
MEM 123.488281 1688933563.9485
MEM 123.488281 1688933564.0495
MEM 123.488281 1688933564.1505
MEM 123.488281 1688933564.2515
MEM 123.488281 1688933564.3525
MEM 123.488281 1688933564.4535
MEM 123.488281 1688933564.5545
MEM 123.488281 1688933564.6555
MEM 123.488281 1688933564.7560
MEM 123.488281 1688933564.8570
MEM 123.488281 1688933564.9580
MEM 123.488281 1688933565.0587
MEM 123.488281 1688933565.1593
MEM 123.488281 1688933565.2603
MEM 123.488281 1688933565.3613
MEM 123.488281 1688933565.4623
MEM 123.488281 1688933565.5629
MEM 123.488281 1688933565.6639
MEM 123.488281 1688933565.7649
MEM 123.488281 1688933565.8669
MEM 123.488281 1688933565.9679
MEM 123.488281 1688933566.0684
MEM 123.488281 1688933566.1689
MEM 123.488281 1688933566.2699
MEM 123.488281 1688933566.3719
MEM 123.488281 1688933566.4729
MEM 123.488281 1688933566.5739
MEM 123.523438 1688933566.6749
MEM 123.523438 1688933566.7759
MEM 123.523438 1688933566.8769
MEM 123.523438 1688933566.9779
MEM 123.523438 1688933567.0785
MEM 123.523438 1688933567.1795
MEM 123.523438 1688933567.2805
MEM 123.523438 1688933567.3815
MEM 123.523438 1688933567.4825
MEM 123.523438 1688933567.5835
MEM 123.523438 1688933567.6845
MEM 123.523438 1688933567.7855
MEM 123.523438 1688933567.8860
MEM 123.523438 1688933567.9870
MEM 123.523438 1688933568.0880
MEM 123.523438 1688933568.1890
MEM 123.523438 1688933568.2900
MEM 123.523438 1688933568.3910
MEM 123.523438 1688933568.4920
MEM 123.523438 1688933568.5930
MEM 123.523438 1688933568.6940
MEM 123.523438 1688933568.7950
MEM 123.523438 1688933568.8960
MEM 123.523438 1688933568.9970
MEM 123.523438 1688933569.0980
MEM 123.523438 1688933569.1985
MEM 123.523438 1688933569.3005
MEM 123.523438 1688933569.4015
MEM 123.523438 1688933569.5018
MEM 123.523438 1688933569.6028
MEM 123.523438 1688933569.7038
MEM 123.523438 1688933569.8048
MEM 123.523438 1688933569.9058
MEM 123.523438 1688933570.0068
MEM 123.523438 1688933570.1080
MEM 123.523438 1688933570.2235
MEM 123.523438 1688933570.3245
MEM 123.523438 1688933570.4256
MEM 123.523438 1688933570.5270
MEM 123.523438 1688933570.6276
MEM 123.523438 1688933570.7289
MEM 123.523438 1688933570.8299
MEM 123.523438 1688933570.9308
MEM 123.523438 1688933571.0318
MEM 123.523438 1688933571.1328
MEM 123.523438 1688933571.2339
MEM 123.523438 1688933571.3348
MEM 123.523438 1688933571.4359
MEM 123.523438 1688933571.5369
MEM 123.523438 1688933571.6378
MEM 123.523438 1688933571.7382
MEM 123.523438 1688933571.8392
MEM 123.523438 1688933571.9402
MEM 123.523438 1688933572.0412
MEM 123.523438 1688933572.1422
MEM 123.523438 1688933572.2432
MEM 123.523438 1688933572.3442
MEM 123.523438 1688933572.4452
MEM 123.523438 1688933572.5463
MEM 123.523438 1688933572.6469
MEM 123.523438 1688933572.7483
MEM 123.523438 1688933572.8489
MEM 123.523438 1688933572.9498
MEM 123.523438 1688933573.0508
MEM 123.523438 1688933573.1518
MEM 123.523438 1688933573.2528
MEM 123.523438 1688933573.3538
MEM 123.523438 1688933573.4548
MEM 123.523438 1688933573.5558
MEM 123.523438 1688933573.6568
MEM 123.523438 1688933573.7578
MEM 123.523438 1688933573.8584
MEM 123.523438 1688933573.9589
MEM 123.523438 1688933574.0599
MEM 123.523438 1688933574.1609
MEM 123.523438 1688933574.2619
MEM 123.523438 1688933574.3629
MEM 123.523438 1688933574.4639
MEM 123.523438 1688933574.5649
MEM 123.523438 1688933574.6659
MEM 123.523438 1688933574.7669
MEM 123.523438 1688933574.8679
MEM 123.523438 1688933574.9685
MEM 123.523438 1688933575.0690
MEM 123.523438 1688933575.1700
MEM 123.523438 1688933575.2720
MEM 123.523438 1688933575.3730
MEM 123.523438 1688933575.4740
MEM 123.523438 1688933575.5750
MEM 123.523438 1688933575.6760
MEM 123.523438 1688933575.7770
MEM 123.523438 1688933575.8780
MEM 123.523438 1688933575.9790
MEM 123.523438 1688933576.0800
MEM 123.523438 1688933576.1810
MEM 123.523438 1688933576.2821
MEM 123.523438 1688933576.3831
MEM 123.523438 1688933576.4841
MEM 123.523438 1688933576.5851
MEM 123.523438 1688933576.6861
MEM 123.523438 1688933576.7872
MEM 123.523438 1688933576.8886
MEM 123.523438 1688933576.9896
MEM 123.523438 1688933577.0902
MEM 123.523438 1688933577.1906
MEM 123.523438 1688933577.2916
MEM 123.523438 1688933577.3926
MEM 123.523438 1688933577.4936
MEM 123.523438 1688933577.5946
MEM 123.523438 1688933577.6956
MEM 123.523438 1688933577.7971
MEM 123.523438 1688933577.8981
MEM 123.523438 1688933577.9996
MEM 123.523438 1688933578.1006
MEM 123.523438 1688933578.2016
MEM 123.523438 1688933578.3026
MEM 123.523438 1688933578.4036
MEM 123.523438 1688933578.5046
MEM 123.523438 1688933578.6056
MEM 123.523438 1688933578.7061
MEM 123.523438 1688933578.8072
MEM 123.523438 1688933578.9082
MEM 123.523438 1688933579.0087
MEM 123.523438 1688933579.1092
MEM 123.523438 1688933579.2097
MEM 123.523438 1688933579.3107
MEM 123.523438 1688933579.4117
MEM 123.523438 1688933579.5127
MEM 123.523438 1688933579.6137
MEM 123.523438 1688933579.7147
MEM 123.523438 1688933579.8157
MEM 123.523438 1688933579.9168
MEM 123.523438 1688933580.0176
MEM 123.523438 1688933580.1536
MEM 123.523438 1688933580.2546
MEM 123.523438 1688933580.3556
MEM 123.523438 1688933580.4567
MEM 123.523438 1688933580.5577
MEM 123.523438 1688933580.6587
MEM 123.523438 1688933580.7592
MEM 123.523438 1688933580.8597
MEM 123.523438 1688933580.9607
MEM 123.523438 1688933581.0617
MEM 123.523438 1688933581.1621
MEM 123.523438 1688933581.2631
MEM 123.523438 1688933581.3641
MEM 123.523438 1688933581.4681
MEM 123.523438 1688933581.5687
MEM 123.523438 1688933581.6692
MEM 123.523438 1688933581.7702
MEM 123.523438 1688933581.8712
MEM 123.523438 1688933581.9722
MEM 123.523438 1688933582.0732
MEM 123.523438 1688933582.1742
MEM 123.523438 1688933582.2752
MEM 123.523438 1688933582.3762
MEM 123.523438 1688933582.4772
MEM 123.523438 1688933582.5792
MEM 123.523438 1688933582.6802
MEM 123.523438 1688933582.7812
MEM 123.523438 1688933582.8822
MEM 123.523438 1688933582.9832
MEM 123.523438 1688933583.0842
MEM 123.523438 1688933583.1852
MEM 123.523438 1688933583.2862
MEM 123.523438 1688933583.3873
MEM 123.523438 1688933583.4883
MEM 123.523438 1688933583.5893
MEM 123.523438 1688933583.6900
MEM 123.523438 1688933583.7904
MEM 123.523438 1688933583.8912
MEM 123.523438 1688933583.9922
MEM 123.523438 1688933584.0932
MEM 123.523438 1688933584.1942
MEM 123.523438 1688933584.2952
MEM 123.523438 1688933584.3962
MEM 123.523438 1688933584.4972
MEM 123.523438 1688933584.5982
MEM 123.523438 1688933584.6987
MEM 123.523438 1688933584.7997
MEM 123.523438 1688933584.9007
MEM 123.523438 1688933585.0017
MEM 123.523438 1688933585.1027
MEM 123.523438 1688933585.2037
MEM 123.523438 1688933585.3047
MEM 123.523438 1688933585.4057
MEM 123.523438 1688933585.5067
MEM 123.523438 1688933585.6077
MEM 123.523438 1688933585.7082
MEM 123.523438 1688933585.8108
MEM 123.523438 1688933585.9118
MEM 123.523438 1688933586.0127
MEM 123.523438 1688933586.1137
MEM 123.523438 1688933586.2147
MEM 123.523438 1688933586.3157
MEM 123.523438 1688933586.4168
MEM 123.523438 1688933586.5174
MEM 123.523438 1688933586.6180
MEM 123.523438 1688933586.7185
MEM 123.523438 1688933586.8190
MEM 123.523438 1688933586.9200
MEM 123.523438 1688933587.0211
MEM 123.523438 1688933587.1215
MEM 123.523438 1688933587.2225
MEM 123.523438 1688933587.3235
MEM 123.523438 1688933587.4245
MEM 123.523438 1688933587.5255
MEM 123.523438 1688933587.6260
MEM 123.523438 1688933587.7270
MEM 123.523438 1688933587.8280
MEM 123.523438 1688933587.9300
MEM 123.523438 1688933588.0320
MEM 123.523438 1688933588.1330
MEM 123.523438 1688933588.2340
MEM 123.523438 1688933588.3350
MEM 123.523438 1688933588.4360
MEM 123.523438 1688933588.5370
MEM 123.523438 1688933588.6380
MEM 123.523438 1688933588.7385
MEM 123.523438 1688933588.8391
MEM 123.523438 1688933588.9400
MEM 123.523438 1688933589.0410
MEM 123.523438 1688933589.1440
MEM 123.523438 1688933589.2451
MEM 123.523438 1688933589.3460
MEM 123.523438 1688933589.4471
MEM 123.523438 1688933589.5481
MEM 123.523438 1688933589.6485
MEM 123.523438 1688933589.7490
MEM 123.523438 1688933589.8498
MEM 123.523438 1688933589.9509
MEM 123.523438 1688933590.0513
MEM 123.523438 1688933590.1524
MEM 123.523438 1688933590.2531
MEM 123.523438 1688933590.3540
MEM 123.523438 1688933590.4550
MEM 123.523438 1688933590.5560
MEM 123.523438 1688933590.6580
MEM 123.523438 1688933590.7585
MEM 123.523438 1688933590.8591
MEM 123.523438 1688933590.9601
MEM 123.523438 1688933591.0611
MEM 123.523438 1688933591.1621
MEM 123.523438 1688933591.2641
MEM 123.523438 1688933591.3651
MEM 123.523438 1688933591.4661
MEM 123.523438 1688933591.5671
MEM 123.523438 1688933591.6681
MEM 123.523438 1688933591.7686
MEM 123.523438 1688933591.8691
MEM 123.523438 1688933591.9701
MEM 123.523438 1688933592.0711
MEM 123.523438 1688933592.1721
MEM 123.523438 1688933592.2731
MEM 123.523438 1688933592.3741
MEM 123.523438 1688933592.4751
MEM 123.523438 1688933592.5761
MEM 123.523438 1688933592.6771
MEM 123.523438 1688933592.7781
MEM 123.523438 1688933592.8791
MEM 123.523438 1688933592.9801
MEM 123.523438 1688933593.0841
MEM 123.523438 1688933593.1851
MEM 123.523438 1688933593.2861
MEM 123.523438 1688933593.3871
MEM 123.523438 1688933593.4881
MEM 123.523438 1688933593.5886
MEM 123.523438 1688933593.6891
MEM 123.523438 1688933593.7901
MEM 123.523438 1688933593.8911
MEM 123.523438 1688933593.9921
MEM 123.523438 1688933594.0931
MEM 123.523438 1688933594.1941
MEM 123.523438 1688933594.2951
MEM 123.523438 1688933594.3967
MEM 123.523438 1688933594.4978
MEM 123.523438 1688933594.5987
MEM 123.523438 1688933594.6997
MEM 123.523438 1688933594.8007
MEM 123.523438 1688933594.9017
MEM 123.523438 1688933595.0027
MEM 123.523438 1688933595.1037
MEM 123.523438 1688933595.2057
MEM 123.523438 1688933595.3077
MEM 123.523438 1688933595.4083
MEM 123.523438 1688933595.5098
MEM 123.523438 1688933595.6108
MEM 123.523438 1688933595.7118
MEM 123.523438 1688933595.8128
MEM 123.523438 1688933595.9138
MEM 123.523438 1688933596.0148
MEM 123.523438 1688933596.1158
MEM 123.523438 1688933596.2168
MEM 123.523438 1688933596.3188
MEM 123.523438 1688933596.4208
MEM 123.468750 1688933596.5218
MEM 123.468750 1688933596.6228
MEM 123.468750 1688933596.7238
MEM 123.468750 1688933596.8248
MEM 123.468750 1688933596.9258
MEM 123.468750 1688933597.0268
MEM 123.468750 1688933597.1278
MEM 123.468750 1688933597.2283
MEM 123.468750 1688933597.3289
MEM 123.468750 1688933597.4298
MEM 123.468750 1688933597.5308
MEM 123.468750 1688933597.6318
MEM 123.468750 1688933597.7328
MEM 123.468750 1688933597.8338
MEM 123.468750 1688933597.9348
MEM 123.468750 1688933598.0358
MEM 123.468750 1688933598.1368
MEM 123.468750 1688933598.2378
MEM 123.468750 1688933598.3384
MEM 123.468750 1688933598.4389
MEM 123.468750 1688933598.5399
MEM 123.468750 1688933598.6409
MEM 123.468750 1688933598.7419
MEM 123.468750 1688933598.8429
MEM 123.468750 1688933598.9439
MEM 123.468750 1688933599.0449
MEM 123.468750 1688933599.1519
MEM 123.468750 1688933599.2529
MEM 123.468750 1688933599.3539
MEM 123.468750 1688933599.4549
MEM 123.468750 1688933599.5559
MEM 123.468750 1688933599.6569
MEM 123.468750 1688933599.7579
MEM 123.468750 1688933599.8589
MEM 123.468750 1688933599.9594
MEM 123.468750 1688933600.0599
MEM 123.468750 1688933600.1604
MEM 123.468750 1688933600.2614
MEM 123.468750 1688933600.3624
MEM 123.468750 1688933600.4634
MEM 123.468750 1688933600.5644
MEM 123.468750 1688933600.6654
MEM 123.468750 1688933600.7665
MEM 123.468750 1688933600.8675
MEM 123.468750 1688933600.9685
MEM 123.468750 1688933601.0690
MEM 123.468750 1688933601.1696
MEM 123.468750 1688933601.2706
MEM 123.468750 1688933601.3716
MEM 123.468750 1688933601.4726
MEM 123.468750 1688933601.5736
MEM 123.468750 1688933601.6746
MEM 123.468750 1688933601.7756
MEM 123.468750 1688933601.9247
MEM 123.468750 1688933602.0257
MEM 123.468750 1688933602.1267
MEM 123.468750 1688933602.2277
MEM 123.468750 1688933602.3282
MEM 123.468750 1688933602.4287
MEM 123.468750 1688933602.5297
MEM 123.468750 1688933602.6307
MEM 123.468750 1688933602.7317
MEM 123.468750 1688933602.8327
MEM 123.468750 1688933602.9357
MEM 123.468750 1688933603.0377
MEM 123.468750 1688933603.1382
MEM 123.468750 1688933603.2388
MEM 123.468750 1688933603.3398
MEM 123.468750 1688933603.4408
MEM 123.468750 1688933603.5417
MEM 123.468750 1688933603.6427
MEM 123.468750 1688933603.7438
MEM 123.468750 1688933603.8448
MEM 123.468750 1688933603.9458
MEM 123.468750 1688933604.0468
MEM 123.468750 1688933604.1478
MEM 123.468750 1688933604.2483
MEM 123.468750 1688933604.3488
MEM 123.468750 1688933604.4498
MEM 123.468750 1688933604.5508
MEM 123.468750 1688933604.6518
MEM 123.468750 1688933604.7538
MEM 123.468750 1688933604.8548
MEM 123.468750 1688933604.9558
MEM 123.468750 1688933605.0568
MEM 123.468750 1688933605.1578
MEM 123.468750 1688933605.2588
MEM 123.468750 1688933605.3598
MEM 123.468750 1688933605.4604
MEM 123.468750 1688933605.5609
MEM 123.468750 1688933605.6619
MEM 123.468750 1688933605.7629
MEM 123.468750 1688933605.8639
MEM 123.468750 1688933605.9649
MEM 123.468750 1688933606.0659
MEM 123.468750 1688933606.1669
MEM 123.468750 1688933606.2679
MEM 123.468750 1688933606.3684
MEM 123.468750 1688933606.4689
MEM 123.468750 1688933606.5699
MEM 123.468750 1688933606.6709
MEM 123.468750 1688933606.7719
MEM 123.468750 1688933606.8729
MEM 123.468750 1688933606.9739
MEM 123.468750 1688933607.0749
MEM 123.468750 1688933607.1759
MEM 123.468750 1688933607.2770
MEM 123.468750 1688933607.3779
MEM 123.468750 1688933607.4785
MEM 123.468750 1688933607.5795
MEM 123.468750 1688933607.6805
MEM 123.468750 1688933607.7815
MEM 123.468750 1688933607.8825
MEM 123.468750 1688933607.9835
MEM 123.468750 1688933608.0845
MEM 123.468750 1688933608.1855
MEM 123.468750 1688933608.2860
MEM 123.468750 1688933608.3870
MEM 123.468750 1688933608.4880
MEM 123.468750 1688933608.5890
MEM 123.468750 1688933608.6900
MEM 123.468750 1688933608.7910
MEM 123.468750 1688933608.8920
MEM 123.468750 1688933608.9930
MEM 123.468750 1688933609.0940
MEM 123.468750 1688933609.1950
MEM 123.468750 1688933609.2960
MEM 93.183594 1688933609.3970
MEM 90.289062 1688933609.4980
MEM 88.125000 1688933609.5996
