Memory,Sort_merge,Simple_Hash,Grace_Hash,Hybride_Hash,IndexR cartesian
13,4.473563146591187,8.484666633605958,2.061949682235718,2.0044474601745605,6.080010795593262
59,2.8641775131225584,1.1933602333068847,2.095310831069946,1.0191681385040283,4.895154142379761
103,2.3601733207702638,0.36411871910095217,2.1113138675689695,0.37291274070739744,3.4870656967163085
250,1.1033148765563965,0.4270355224609375,1.702399730682373,0.47549071311950686,3.381258964538574
